sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
reach2#1,1786651296-646925,decision_horizon = 1,5,false,2023-24,2022-23,16,23,5,false,1252,1077,10,0,54.43478260869565,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,decision_horizon = 1,5,false,2024-25,2023-24,16,23,5,false,1410,1336,8,0,61.30434782608695,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,decision_horizon = 1,5,false,2025-26,2024-25,16,23,5,false,1303,1288,2,0,56.65217391304348,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2022-23,2021-22,1,38,5,false,2058,1842,38,2,54.1578947368421,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2023-24,2022-23,1,38,5,false,2254,1809,37,1,59.31578947368421,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2024-25,2023-24,1,38,5,false,2275,1847,35,2,59.86842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2025-26,2024-25,1,38,5,false,2126,1514,36,2,55.94736842105263,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2024-25,2023-24,16,23,5,false,1409,1336,23,2,61.26086956521739,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,bank_lookahead on,6,false,2025-26,2024-25,16,23,5,false,1350,1288,23,3,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2022-23,2021-22,1,38,5,false,2058,1842,38,2,54.1578947368421,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2023-24,2022-23,1,38,5,false,2254,1809,37,1,59.31578947368421,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2024-25,2023-24,1,38,5,false,2275,1847,35,2,59.86842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2025-26,2024-25,1,38,5,false,2126,1514,36,2,55.94736842105263,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,-,none
