season,gw,team,xgc,clean_sheet,element,cf,def,xgc90,opponent,home,strength_cut,strength_end,difficulty_end,difficulty_pit,def_pit,def_moved,ambiguous
2021-22,16,7,0.9967257035252642,0,146,1,0.85,1.172618474735605,8,1,1140,1050,2,3,1.0,1,0
2021-22,16,8,1.0924801658850567,0,169,1,0.85,1.2852707833941843,7,0,1110,1100,2,3,1.0,1,0
2021-22,16,9,1.209166779672006,1,200,1,0.85,1.4225491525553011,14,1,1040,1090,2,2,0.85,0,0
2021-22,16,10,1.7925224377639752,0,199,1,1.2,1.493768698136646,6,0,1350,1320,4,5,1.4,1,0
2021-22,16,11,0.8544237645710928,1,229,1,0.85,1.005204428907168,2,1,1130,1100,2,3,1.0,1,0
2021-22,16,12,0.6305027339530939,1,256,1,1,0.6305027339530939,20,1,1110,1200,3,3,1.0,0,0
2021-22,16,13,1.1700368439613527,1,270,1,0.85,1.3765139340721797,15,0,1030,1040,2,2,0.85,0,0
2021-22,16,15,1.51327692121389,0,314,1,1,1.51327692121389,13,1,1260,1210,3,4,1.2,1,0
2021-22,16,18,1.4161615643791468,0,387,1,0.85,1.666072428681349,3,0,1080,1070,2,2,0.85,0,0
2021-22,16,19,1.0662952119875775,1,408,1,0.85,1.254464955279503,5,0,1050,1060,2,2,0.85,0,0
2021-22,16,20,1.5101344021755765,0,439,1,1.4,1.0786674301254118,12,0,1360,1370,5,5,1.4,0,0
2021-22,17,1,1.0820890328662567,1,67,1,1,1.0820890328662567,19,1,1240,1130,3,4,1.2,1,0
2021-22,17,2,1.1652102400958815,1,44,1,0.85,1.37083557658339,15,0,1030,1040,2,2,0.85,0,0
2021-22,17,6,0.734384381006865,0,127,1,0.85,0.8639816247139588,8,1,1140,1050,2,3,1.0,1,0
2021-22,17,8,1.574464500903312,0,169,1,1.2,1.31205375075276,6,0,1350,1320,4,5,1.4,1,0
2021-22,17,10,2.151433845,0,199,1,1.4,1.5367384607142858,12,0,1360,1370,5,5,1.4,0,0
2021-22,17,14,2.319969585347944,1,39,1,1.4,1.6571211323913886,11,0,1350,1360,5,5,1.4,0,0
2021-22,17,15,1.3012372351265824,0,314,1,0.85,1.5308673354430382,2,1,1130,1100,2,3,1.0,1,0
2021-22,17,16,1.1880093149734199,0,491,1,0.85,1.3976580176157882,7,0,1110,1100,2,3,1.0,1,0
2021-22,17,19,1.4641777485714285,0,408,1,1.2,1.2201481238095238,1,0,1250,1270,4,4,1.2,0,0
2021-22,17,20,0.9769123982896581,1,439,1,0.85,1.1493087038701861,4,0,1140,1090,2,3,1.0,1,0
2021-22,18,1,0.8912904767216955,0,67,1,0.85,1.0485770314372889,10,0,1100,1080,2,2,0.85,0,0
2021-22,18,6,0.8520041820175438,1,127,1,1,0.8520041820175438,20,0,1110,1170,3,3,1.0,0,0
2021-22,18,10,1.9303661307428572,0,199,1,1.2,1.6086384422857145,1,1,1190,1250,4,3,1.0,1,0
2021-22,18,12,0.6317134027777778,1,257,1,1,0.6317134027777778,14,0,1050,1170,3,2,0.85,1,0
2021-22,18,17,1.5938435397129187,0,353,1,1.2,1.3282029497607657,11,1,1340,1340,4,4,1.2,0,0
2021-22,18,20,1.3752826028584544,1,439,1,1.2,1.1460688357153788,6,1,1340,1290,4,4,1.2,0,0
2021-22,19,1,0.8969107818582914,1,67,1,0.85,1.0551891551274017,15,0,1030,1040,2,2,0.85,0,0
2021-22,19,2,1.6014162726116643,0,44,1,1.2,1.3345135605097203,6,1,1340,1290,4,4,1.2,0,0
2021-22,19,3,0.9890346860017921,0,76,1,0.85,1.1635702188256378,4,0,1140,1090,2,3,1.0,1,0
2021-22,19,4,0.9156838553945249,1,69,1,0.85,1.0772751239935587,3,1,1070,1060,2,2,0.85,0,0
2021-22,19,6,0.7052738785263157,0,127,1,0.85,0.8297339747368421,2,0,1160,1100,2,3,1.0,1,0
2021-22,19,9,1.9402575796783623,0,200,1,1.4,1.3858982711988304,12,0,1360,1370,5,5,1.4,0,0
2021-22,19,12,0.5209197686666667,0,257,1,0.85,0.6128467866666667,9,1,1170,1090,2,3,1.0,1,0
2021-22,19,13,1.3570127284858389,0,270,1,1,1.3570127284858389,14,0,1050,1170,3,2,0.85,1,0
2021-22,19,16,1.4029347940730277,0,491,1,1,1.4029347940730277,19,0,1250,1190,3,4,1.2,1,0
2021-22,19,17,1.1325750678489703,1,353,1,0.85,1.3324412562929062,7,1,1080,1090,2,2,0.85,0,0
2021-22,19,19,1.0843398650285714,0,408,1,0.85,1.2756939588571428,16,1,1070,1080,2,2,0.85,0,0
2021-22,20,3,1.614782235876138,0,76,1,1.4,1.15341588276867,12,1,1340,1350,5,4,1.2,1,0
2021-22,20,4,1.2895529925925926,0,69,1,1.2,1.0746274938271605,6,0,1350,1320,4,5,1.4,1,0
2021-22,20,6,0.6915427505060728,0,127,1,0.85,0.8135797064777328,4,1,1140,1100,2,3,1.0,1,0
2021-22,20,7,1.0296595330014224,1,162,1,0.85,1.2113641564722617,15,1,1010,1030,2,2,0.85,0,0
2021-22,20,9,1.7686886164210522,1,200,1,1.2,1.473907180350877,11,1,1340,1340,4,4,1.2,0,0
2021-22,20,11,0.9802200779797979,0,231,1,1,0.9802200779797979,9,0,1190,1200,3,3,1.0,0,0
2021-22,20,12,0.5743995198717948,1,257,1,0.85,0.675764141025641,3,0,1080,1070,2,2,0.85,0,0
2021-22,20,13,1.1475030764444445,0,270,1,0.85,1.3500036193464053,5,1,1040,1060,2,2,0.85,0,0
2021-22,20,17,1.2837491206140352,0,353,1,1,1.2837491206140352,16,0,1090,1110,3,2,0.85,1,0
2021-22,20,19,1.0833747567582415,0,408,1,0.85,1.2745585373626371,18,0,1070,1030,2,2,0.85,0,0
2021-22,21,1,1.4261081924912276,0,67,1,1.4,1.0186487089223055,12,1,1340,1350,5,4,1.2,1,0
2021-22,21,2,1.1759646597182412,0,44,1,0.85,1.3834878349626367,3,0,1080,1070,2,2,0.85,0,0
2021-22,21,4,0.9007436689629629,0,69,1,0.85,1.059698434074074,8,0,1190,1090,2,3,1.0,1,0
2021-22,21,5,1.2761641653917912,0,110,1,0.85,1.5013696063432838,10,0,1100,1080,2,2,0.85,0,0
2021-22,21,6,0.9722561941520467,0,127,1,1.2,0.8102134951267056,11,1,1340,1340,4,4,1.2,0,0
2021-22,21,7,1.1866236302093522,0,162,1,1,1.1866236302093522,19,1,1240,1130,3,4,1.2,1,0
2021-22,21,8,1.170691536614252,0,169,1,0.85,1.3772841607226496,4,1,1140,1100,2,3,1.0,1,0
2021-22,21,10,1.4256157845604396,0,199,1,0.85,1.6771950406593408,5,1,1040,1060,2,2,0.85,0,0
2021-22,21,12,0.7906348740740741,0,257,1,1.2,0.6588623950617284,1,0,1250,1270,4,4,1.2,0,0
2021-22,21,13,1.3153774416792359,0,270,1,1,1.3153774416792359,20,1,1110,1200,3,3,1.0,0,0
2021-22,21,15,1.5870097189986858,0,326,1,1,1.5870097189986858,19,0,1250,1190,3,4,1.2,1,0
2021-22,21,17,1.0585670804210527,1,353,1,0.85,1.245373035789474,18,0,1070,1030,2,2,0.85,0,0
2021-22,21,18,1.6718141009256855,0,387,1,1,1.6718141009256855,17,1,1190,1210,3,3,1.0,0,0
2021-22,21,20,1.3560526104408215,1,439,1,1.2,1.130043842034018,13,0,1300,1270,4,4,1.2,0,0
2021-22,22,2,1.3513271262404498,0,44,1,1,1.3513271262404498,13,1,1260,1210,3,4,1.2,1,0
2021-22,22,7,1.0443511946142237,0,162,1,0.85,1.228648464252028,4,0,1140,1090,2,3,1.0,1,0
2021-22,22,8,1.1510073948213961,0,169,1,0.85,1.3541263468487015,15,0,1030,1040,2,2,0.85,0,0
2021-22,22,9,1.5250617887989202,0,200,1,1,1.5250617887989202,17,1,1190,1210,3,3,1.0,0,0
2021-22,22,10,1.6244154835978837,0,199,1,1,1.6244154835978837,19,0,1250,1190,3,4,1.2,1,0
2021-22,22,11,0.8206579301975052,1,229,1,0.85,0.9654799178794179,3,1,1070,1060,2,2,0.85,0,0
2021-22,22,12,0.7953516714285715,1,257,1,1.2,0.6627930595238096,6,1,1340,1290,4,4,1.2,0,0
2021-22,22,16,1.440914003631181,0,351,1,1,1.440914003631181,20,0,1110,1170,3,3,1.0,0,0
2021-22,22,17,1.2081988421052632,0,353,1,1,1.2081988421052632,9,0,1190,1200,3,3,1.0,0,0
2021-22,22,19,1.0804641043349752,0,408,1,0.85,1.2711342403940886,10,1,1080,1070,2,2,0.85,0,0
2021-22,22,20,0.9471960799611777,0,439,1,0.85,1.1143483293660914,16,1,1070,1080,2,2,0.85,0,0
2021-22,23,1,0.8922865101768843,1,67,1,0.85,1.0497488355022169,5,1,1040,1060,2,2,0.85,0,0
2021-22,23,2,1.154320472543138,1,44,1,0.85,1.3580240853448682,8,0,1190,1090,2,3,1.0,1,0
2021-22,23,3,1.2309293104519272,0,76,1,1,1.2309293104519272,20,1,1110,1200,3,3,1.0,0,0
2021-22,23,4,1.0425935125661374,0,69,1,1,1.0425935125661374,9,0,1190,1200,3,3,1.0,0,0
2021-22,23,6,0.8553189122807017,1,127,1,1,0.8553189122807017,17,1,1190,1210,3,3,1.0,0,0
2021-22,23,7,1.4778320201784736,0,162,1,1.2,1.2315266834820613,11,1,1340,1340,4,4,1.2,0,0
2021-22,23,9,1.3725389641650418,0,200,1,0.85,1.6147517225471082,4,1,1140,1100,2,3,1.0,1,0
2021-22,23,10,1.3971179838775512,0,199,1,0.85,1.6436682163265308,14,1,1040,1090,2,2,0.85,0,0
2021-22,23,11,0.8258041475975976,0,229,1,0.85,0.9715342912912913,7,0,1110,1100,2,3,1.0,1,0
2021-22,23,12,0.6590217643678161,0,257,1,1,0.6590217643678161,16,0,1090,1110,3,2,0.85,1,0
2021-22,23,13,1.3027793959882803,1,270,1,1,1.3027793959882803,19,1,1240,1130,3,4,1.2,1,0
2021-22,23,15,1.344911976728663,1,326,1,0.85,1.5822493843866625,18,0,1070,1030,2,2,0.85,0,0
2021-22,23,16,2.056104294323666,0,351,1,1.4,1.4686459245169043,12,1,1340,1350,5,4,1.2,1,0
2021-22,23,17,1.4757759064327485,0,353,1,1.2,1.2298132553606238,6,0,1350,1320,4,5,1.4,1,0
2021-22,23,20,0.9392316610339929,0,439,1,0.85,1.104978424745874,3,0,1080,1070,2,2,0.85,0,0
2021-22,24,1,1.0305392860391718,1,67,1,1,1.0305392860391718,20,0,1110,1170,3,3,1.0,0,0
2021-22,24,2,1.14782151032606,0,44,1,0.85,1.3503782474424237,10,1,1080,1070,2,2,0.85,0,0
2021-22,24,3,1.6703579717926476,0,76,1,1.4,1.1931128369947483,12,0,1360,1370,5,5,1.4,0,0
2021-22,24,5,1.5177692457264957,0,98,1,1,1.5177692457264957,13,1,1260,1210,3,4,1.2,1,0
2021-22,24,7,1.050920587951065,0,162,1,0.85,1.2363771622953705,15,0,1030,1040,2,2,0.85,0,0
2021-22,24,8,1.3380523340024533,0,169,1,1,1.3380523340024533,14,0,1050,1170,3,2,0.85,1,0
2021-22,24,9,2.234275775438596,0,200,1,1.4,1.5959112681704257,11,0,1350,1360,5,5,1.4,0,0
2021-22,24,10,1.3807038620197045,0,199,1,0.85,1.6243574847290643,2,0,1160,1100,2,3,1.0,1,0
2021-22,24,11,0.8416640155405406,1,229,1,0.85,0.9901929594594595,9,1,1170,1090,2,3,1.0,1,0
2021-22,24,12,0.5733890097222222,1,257,1,0.85,0.6745753055555556,3,1,1070,1060,2,2,0.85,0,0
2021-22,24,13,1.0766463653703704,0,270,1,0.85,1.266642782788671,5,0,1050,1060,2,2,0.85,0,0
2021-22,24,14,1.481520506399254,0,299,1,0.85,1.7429653016461812,8,1,1140,1050,2,3,1.0,1,0
2021-22,24,15,1.324863690200091,0,326,1,0.85,1.5586631649412834,7,1,1080,1090,2,2,0.85,0,0
2021-22,24,16,1.7637456973426073,0,351,1,1.2,1.4697880811188395,17,0,1210,1270,4,3,1.0,1,0
2021-22,24,17,1.0371776164473685,0,353,1,0.85,1.220208960526316,16,1,1070,1080,2,2,0.85,0,0
2021-22,24,18,1.5972408727715022,0,379,1,1,1.5972408727715022,19,0,1250,1190,3,4,1.2,1,0
2021-22,24,19,1.1052945525238096,1,408,1,0.85,1.3003465323809524,18,1,1050,1060,2,2,0.85,0,0
2021-22,24,20,1.3084804921193576,0,439,1,1.2,1.0904004100994646,1,1,1190,1250,4,3,1.0,1,0
2021-22,25,2,1.3836625738420443,0,44,1,1,1.3836625738420443,14,0,1050,1170,3,2,0.85,1,0
2021-22,25,3,1.0308868031105416,1,76,1,0.85,1.2128080036594606,7,1,1080,1090,2,2,0.85,0,0
2021-22,25,5,1.8290184172839503,0,98,1,1.2,1.524182014403292,11,1,1340,1340,4,4,1.2,0,0
2021-22,25,7,1.0244011611565318,1,162,1,0.85,1.2051778366547434,3,0,1080,1070,2,2,0.85,0,0
2021-22,25,8,1.1731996594770107,1,169,1,0.85,1.3802348935023656,10,1,1080,1070,2,2,0.85,0,0
2021-22,25,9,1.6279032589231697,0,200,1,1,1.6279032589231697,19,1,1240,1130,3,4,1.2,1,0
2021-22,25,10,1.3742443016190478,0,199,1,0.85,1.616758001904762,8,0,1190,1090,2,3,1.0,1,0
2021-22,25,11,0.8273156063839702,1,229,1,0.85,0.9733124780987884,5,0,1050,1060,2,2,0.85,0,0
2021-22,25,12,0.5665131594086021,1,257,1,0.85,0.6664860698924732,15,0,1030,1040,2,2,0.85,0,0
2021-22,25,16,1.7691813906551948,0,351,1,1.2,1.4743178255459957,13,0,1300,1270,4,4,1.2,0,0
2021-22,25,17,1.2330580998185119,0,353,1,1,1.2330580998185119,20,1,1110,1200,3,3,1.0,0,0
2021-22,25,18,1.3353267988495625,0,379,1,0.85,1.570972704528897,4,1,1140,1100,2,3,1.0,1,0
2021-22,25,19,1.2683419668202764,0,408,1,1,1.2683419668202764,9,0,1190,1200,3,3,1.0,0,0
2021-22,25,20,1.3230743957153788,1,439,1,1.2,1.1025619964294824,17,0,1210,1270,4,3,1.0,1,0
2021-22,26,3,1.429616428438987,0,76,1,1.2,1.191347023699156,1,0,1250,1270,4,4,1.2,0,0
2021-22,26,4,0.9376531201314219,0,69,1,0.85,1.1031213178016728,5,1,1040,1060,2,2,0.85,0,0
2021-22,26,6,0.7118519504244483,1,127,1,0.85,0.837472882852292,7,0,1110,1100,2,3,1.0,1,0
2021-22,26,8,1.34032834545056,0,169,1,1,1.34032834545056,16,0,1090,1110,3,2,0.85,1,0
2021-22,26,9,1.5964567836257308,0,200,1,1,1.5964567836257308,20,0,1110,1170,3,3,1.0,0,0
2021-22,26,12,0.6559007552083334,0,257,1,1,0.6559007552083334,17,1,1190,1210,3,3,1.0,0,0
2021-22,26,13,1.0534135897306398,0,270,1,0.85,1.2393101055654587,10,0,1100,1080,2,2,0.85,0,0
2021-22,26,15,2.2699311659914505,0,326,1,1.4,1.6213794042796075,11,0,1350,1360,5,5,1.4,0,0
2021-22,26,16,1.2868407635599797,1,351,1,0.85,1.5139303100705643,8,1,1140,1050,2,3,1.0,1,0
2021-22,26,19,1.0787343086160714,0,408,1,0.85,1.2690991866071428,14,1,1040,1090,2,2,0.85,0,0
2021-22,27,2,1.1565188414435934,1,44,1,0.85,1.3606104016983451,4,0,1130,1090,2,3,1.0,1,0
2021-22,27,3,1.0301161961045218,0,76,1,0.85,1.2119014071817904,14,1,1090,1090,2,2,0.85,0,0
2021-22,27,4,0.9381792616898147,0,69,1,0.85,1.1037403078703703,2,1,1130,1100,2,3,1.0,1,0
2021-22,27,7,1.0459282884878123,0,162,1,0.85,1.230503868809191,5,1,1060,1060,2,2,0.85,0,0
2021-22,27,8,1.9308920875097575,0,169,1,1.4,1.3792086339355412,12,1,1350,1350,5,5,1.4,0,0
2021-22,27,9,1.3331417962082623,1,200,1,0.85,1.568402113186191,5,0,1050,1060,2,2,0.85,0,0
2021-22,27,10,1.7328470320346319,0,199,1,1,1.7328470320346319,17,1,1210,1210,3,3,1.0,0,0
2021-22,27,12,0.57249661489899,1,257,1,0.85,0.6735254292929294,8,0,1090,1090,2,2,0.85,0,0
2021-22,27,13,1.0440931620915035,1,270,1,0.85,1.2283448965782393,18,1,1050,1060,2,2,0.85,0,0
2021-22,27,14,1.3454512052869891,1,39,1,0.85,1.5828837709258696,3,0,1070,1070,2,2,0.85,0,0
2021-22,27,15,1.6938962222145875,0,326,1,1,1.6938962222145875,16,0,1100,1110,3,2,0.85,1,0
2021-22,27,16,1.2503968238536385,1,351,1,0.85,1.4710550868866337,15,1,1010,1030,2,2,0.85,0,0
2021-22,27,17,1.0842812206414474,1,353,1,0.85,1.2756249654605263,10,0,1100,1080,2,2,0.85,0,0
2021-22,27,18,1.8245149445611129,1,379,1,1.2,1.5204291204675942,13,0,1270,1270,4,4,1.2,0,0
2021-22,27,19,1.2566541506493507,1,408,1,1,1.2566541506493507,20,1,1200,1200,3,3,1.0,0,0
2021-22,27,20,1.1256542694813476,0,439,1,1,1.1256542694813476,19,0,1200,1190,3,3,1.0,0,0
2021-22,28,1,0.8423273254866331,0,67,1,0.85,0.9909733241019214,18,0,1050,1030,2,2,0.85,0,0
2021-22,28,3,1.0516433757090056,0,76,1,0.85,1.2372275008341242,15,0,1030,1040,2,2,0.85,0,0
2021-22,28,4,1.106560692480359,0,69,1,1,1.106560692480359,14,0,1070,1170,3,2,0.85,1,0
2021-22,28,5,1.8268832860215054,0,98,1,1.2,1.5224027383512546,6,1,1320,1290,4,4,1.2,0,0
2021-22,28,7,1.2123370817372943,1,162,1,1,1.2123370817372943,20,0,1220,1170,3,4,1.2,1,0
2021-22,28,9,1.3073251947642541,1,200,1,0.85,1.5380296408991225,10,1,1090,1070,2,2,0.85,0,0
2021-22,28,11,0.961697714527027,1,229,1,1,0.961697714527027,19,1,1200,1130,3,3,1.0,0,0
2021-22,28,12,0.6745442696078432,0,257,1,1,0.6745442696078432,13,1,1210,1210,3,3,1.0,0,0
2021-22,28,13,1.6866252993464048,0,270,1,1.4,1.2047323566760035,12,0,1370,1370,5,5,1.4,0,0
2021-22,28,17,1.0962937563795854,1,353,1,0.85,1.289757360446571,8,1,1090,1050,2,2,0.85,0,0
2021-22,28,19,1.7413158811764706,0,408,1,1.4,1.2437970579831934,11,0,1350,1360,5,5,1.4,0,0
2021-22,29,2,1.3321775216022544,0,44,1,1,1.3321775216022544,19,0,1200,1190,3,3,1.0,0,0
2021-22,29,3,1.0420848896153345,1,76,1,0.85,1.2259822230768642,5,1,1060,1060,2,2,0.85,0,0
2021-22,29,5,1.307505896267361,0,98,1,0.85,1.5382422309027777,3,0,1070,1070,2,2,0.85,0,0
2021-22,29,6,0.7062704765350877,1,127,1,0.85,0.8309064429824561,14,1,1090,1090,2,2,0.85,0,0
2021-22,29,7,1.6905013708547127,1,162,1,1.4,1.2075009791819378,12,1,1350,1350,5,5,1.4,0,0
2021-22,29,9,1.828851200318979,0,200,1,1.2,1.5240426669324825,1,0,1270,1270,4,4,1.2,0,0
2021-22,29,10,1.4598640694047615,0,199,1,0.85,1.7174871404761902,15,1,1010,1030,2,2,0.85,0,0
2021-22,29,12,0.5650528283333334,1,257,1,0.85,0.6647680333333333,7,0,1100,1100,2,2,0.85,0,0
2021-22,29,13,1.248466096768337,0,270,1,1,1.248466096768337,17,1,1210,1210,3,3,1.0,0,0
2021-22,29,16,1.2252734185881875,0,351,1,0.85,1.4414981395155146,18,1,1050,1060,2,2,0.85,0,0
2021-22,29,19,1.0763380721632654,0,408,1,0.85,1.2662800848979592,2,1,1130,1100,2,3,1.0,1,0
2021-22,29,20,1.064467875112751,1,475,1,0.85,1.2523151471914717,8,0,1090,1090,2,2,0.85,0,0
2021-22,30,1,0.8446391330181514,1,67,1,0.85,0.9936930976684134,2,0,1160,1100,2,3,1.0,1,0
2021-22,30,2,1.602791632011838,0,44,1,1.2,1.3356596933431983,1,1,1210,1250,4,3,1.0,1,0
2021-22,30,3,1.2117617904385536,0,76,1,1,1.2117617904385536,9,0,1190,1200,3,3,1.0,0,0
2021-22,30,9,1.297195112719298,0,200,1,0.85,1.5261118973168213,3,1,1060,1060,2,2,0.85,0,0
2021-22,30,17,1.234989427631579,0,353,1,1,1.234989427631579,19,1,1200,1130,3,3,1.0,0,0
2021-22,30,19,1.5098012323809524,0,408,1,1.2,1.2581676936507937,17,0,1270,1270,4,4,1.2,0,0
2021-22,30,20,1.046140119242482,0,475,1,0.85,1.2307530814617436,10,1,1090,1070,2,2,0.85,0,0
2021-22,31,1,0.826902530576441,0,67,1,0.85,0.9728265065605189,7,0,1100,1100,2,2,0.85,0,0
2021-22,31,2,1.3278967294244615,0,44,1,1,1.3278967294244615,20,0,1220,1170,3,4,1.2,1,0
2021-22,31,3,1.4532382227879719,0,76,1,1.2,1.21103185232331,6,0,1350,1320,4,5,1.4,1,0
2021-22,31,4,0.9726871784465021,1,69,1,0.85,1.1443378569958849,15,1,1010,1030,2,2,0.85,0,0
2021-22,31,6,0.6970721404605263,0,127,1,0.85,0.820084871130031,3,1,1060,1060,2,2,0.85,0,0
2021-22,31,7,1.471019159435173,1,162,1,1.2,1.2258492995293109,1,1,1210,1250,4,3,1.0,1,0
2021-22,31,9,1.833426291729323,0,200,1,1.2,1.5278552431077692,13,0,1270,1270,4,4,1.2,0,0
2021-22,31,10,1.442345351823708,0,199,1,0.85,1.69687688449848,16,1,1090,1080,2,2,0.85,0,0
2021-22,31,11,0.834885151003861,1,229,1,0.85,0.9822178247104247,18,1,1050,1060,2,2,0.85,0,0
2021-22,31,12,0.559638917824074,1,257,1,0.85,0.6583987268518519,5,0,1050,1060,2,2,0.85,0,0
2021-22,31,13,1.0713960766516517,0,270,1,0.85,1.260465972531355,9,1,1160,1090,2,3,1.0,1,0
2021-22,31,14,1.7828608996885442,0,39,1,1.2,1.4857174164071203,17,0,1270,1270,4,4,1.2,0,0
2021-22,31,16,1.2189550299331935,0,351,1,0.85,1.4340647410978746,10,0,1100,1080,2,2,0.85,0,0
2021-22,31,17,1.0351811009601706,0,353,1,0.85,1.2178601187766713,14,1,1090,1090,2,2,0.85,0,0
2021-22,31,19,1.0943860723166023,0,408,1,0.85,1.2875130262548264,8,1,1090,1050,2,2,0.85,0,0
2021-22,31,20,1.0779007485986216,0,475,1,0.85,1.2681185277630842,2,1,1130,1100,2,3,1.0,1,0
2021-22,32,1,0.8344479197028284,0,67,1,0.85,0.981703434944504,4,1,1100,1100,2,2,0.85,0,0
2021-22,32,2,1.3374423599698564,0,44,1,1,1.3374423599698564,17,1,1210,1210,3,3,1.0,0,0
2021-22,32,4,1.350814503303303,0,69,1,1.2,1.1256787527527525,1,0,1270,1270,4,4,1.2,0,0
2021-22,32,5,1.3062472237301588,0,98,1,0.85,1.5367614396825398,15,0,1040,1040,2,2,0.85,0,0
2021-22,32,6,0.8608923319548872,1,127,1,1,0.8608923319548872,16,0,1110,1110,3,3,1.0,0,0
2021-22,32,8,1.412806280837762,1,170,1,1,1.412806280837762,13,1,1210,1210,3,3,1.0,0,0
2021-22,32,9,1.2827113300682256,0,200,1,0.85,1.509072153021442,7,1,1090,1090,2,2,0.85,0,0
2021-22,32,10,1.44673276369356,1,199,1,0.85,1.7020385455218354,18,0,1030,1030,2,2,0.85,0,0
2021-22,32,11,1.3638217780780781,0,229,1,1.4,0.9741584129129129,12,0,1370,1370,5,5,1.4,0,0
2021-22,32,12,0.8030951567567566,0,257,1,1.2,0.6692459639639639,11,1,1340,1340,4,4,1.2,0,0
2021-22,32,13,1.0653212614766083,0,270,1,0.85,1.2533191311489509,8,0,1090,1090,2,2,0.85,0,0
2021-22,32,14,1.5430560867391856,1,39,1,1,1.5430560867391856,20,1,1200,1200,3,3,1.0,0,0
2021-22,32,16,1.719254544906605,0,351,1,1.2,1.4327121207555042,6,1,1290,1290,4,4,1.2,0,0
2021-22,32,17,1.0189986417243768,1,353,1,0.85,1.1988219314404434,2,0,1100,1100,2,2,0.85,0,0
2021-22,32,19,1.0961404493609022,0,408,1,0.85,1.2895769992481203,3,0,1070,1070,2,2,0.85,0,0
2021-22,32,20,1.2814797443744248,0,475,1,1,1.2814797443744248,14,0,1170,1170,3,3,1.0,0,0
2021-22,33,3,1.0289309135992128,0,76,1,0.85,1.2105069571755447,18,0,1030,1030,2,2,0.85,0,0
2021-22,33,7,1.2150653437098842,0,162,1,1,1.2150653437098842,14,0,1170,1170,3,3,1.0,0,0
2021-22,33,8,1.1840644931923172,0,170,1,0.85,1.3930170508144908,9,1,1090,1090,2,2,0.85,0,0
2021-22,33,11,0.9812630504017532,1,229,1,1,0.9812630504017532,13,1,1210,1210,3,3,1.0,0,0
2021-22,33,12,0.5806010149122807,1,257,1,0.85,0.6830600175438596,4,1,1100,1100,2,2,0.85,0,0
2021-22,33,17,1.0226476714237516,0,353,1,0.85,1.2031149075573548,4,1,1100,1100,2,2,0.85,0,0
2021-22,33,19,1.1051844275824174,0,408,1,0.85,1.3002169736263736,5,1,1060,1060,2,2,0.85,0,0
2021-22,34,1,0.9615573479752011,0,67,1,1,0.9615573479752011,13,1,1210,1210,3,3,1.0,0,0
2021-22,34,2,1.32629616083594,1,44,1,1,1.32629616083594,9,0,1200,1200,3,3,1.0,0,0
2021-22,34,3,1.2192680186508604,1,76,1,1,1.2192680186508604,17,1,1210,1210,3,3,1.0,0,0
2021-22,34,4,0.9732036506018517,0,69,1,0.85,1.144945471296296,16,1,1080,1080,2,2,0.85,0,0
2021-22,34,5,1.5528064839181288,1,98,1,1,1.5528064839181288,20,1,1200,1200,3,3,1.0,0,0
2021-22,34,8,1.9209709448932522,0,170,1,1.4,1.3721221034951803,11,0,1360,1360,5,5,1.4,0,0
2021-22,34,9,1.2910964828834903,1,200,1,0.85,1.5189370386864594,2,1,1100,1100,2,2,0.85,0,0
2021-22,34,10,1.4313826105699854,1,199,1,0.85,1.6839795418470418,7,0,1100,1100,2,2,0.85,0,0
2021-22,34,11,0.8303893450035562,1,229,1,0.85,0.9769286411806544,8,1,1050,1050,2,2,0.85,0,0
2021-22,34,12,0.5740085779914529,0,257,1,0.85,0.6753042094017093,18,1,1060,1060,2,2,0.85,0,0
2021-22,34,14,1.2305010914593988,1,39,1,0.85,1.4476483428934104,15,0,1040,1040,2,2,0.85,0,0
2021-22,34,16,1.2895259971075301,0,351,1,0.85,1.5170894083618003,4,0,1090,1090,2,2,0.85,0,0
2021-22,34,17,1.0051688790131577,1,353,1,0.85,1.182551622368421,3,0,1070,1070,2,2,0.85,0,0
2021-22,34,19,1.5810558141428572,0,408,1,1.2,1.3175465117857144,6,0,1320,1320,4,4,1.2,0,0
2021-22,34,20,1.0892195264566493,0,475,1,0.85,1.2814347370078227,5,0,1060,1060,2,2,0.85,0,0
2021-22,35,2,1.1034830880448336,1,44,1,0.85,1.2982153976998043,15,1,1030,1030,2,2,0.85,0,0
2021-22,35,3,1.4412004304379435,0,76,1,1.2,1.2010003586982863,13,0,1270,1270,4,4,1.2,0,0
2021-22,35,4,1.1377867037037035,1,69,1,1,1.1377867037037035,20,0,1170,1170,3,3,1.0,0,0
2021-22,35,5,1.297914155911681,0,98,1,0.85,1.5269578304843305,18,0,1030,1030,2,2,0.85,0,0
2021-22,35,6,0.7223565939367,0,127,1,0.85,0.849831286984353,8,0,1090,1090,2,2,0.85,0,0
2021-22,35,7,1.1166258867689973,0,477,1,1,1.1166258867689973,16,0,1110,1110,3,3,1.0,0,0
2021-22,35,8,1.6536386472417368,1,170,1,1.2,1.3780322060347807,6,1,1290,1290,4,4,1.2,0,0
2021-22,35,9,1.7935270352631576,0,200,1,1.2,1.494605862719298,17,0,1270,1270,4,4,1.2,0,0
2021-22,35,10,2.350802477832512,0,199,1,1.4,1.6791446270232229,12,1,1350,1350,5,5,1.4,0,0
