sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
CHIPSEQ2#1,1786633231-564171,neither,0,true,2023-24,2022-23,21,18,5,false,1215,909,23,1,67.5,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2024-25,2023-24,21,18,5,false,1089,1047,23,0,60.5,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2025-26,2024-25,21,18,5,false,1022,950,23,1,56.77777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,33,1,0,0,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2020-21,2019-20,26,13,5,false,689,638,18,0,53,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,35,6,0,0,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2021-22,2020-21,26,13,5,false,723,636,23,3,55.61538461538461,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,36,21,28,3,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2022-23,2021-22,26,13,5,false,912,812,11,0,70.15384615384616,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,29,28,34,18,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2023-24,2022-23,26,13,5,false,798,620,17,0,61.38461538461539,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,34,0,37,3,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2024-25,2023-24,26,13,5,false,771,710,14,0,59.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,neither,0,true,2025-26,2024-25,26,13,5,false,716,761,17,0,55.07692307692308,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,33,0,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2020-21,2019-20,1,38,5,false,2140,1711,45,3,56.31578947368421,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,26,19,19,8,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2021-22,2020-21,1,38,5,false,2169,1942,51,6,57.078947368421055,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,36,11,26,6,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2022-23,2021-22,1,38,5,false,2109,1842,40,2,55.5,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,29,33,34,18,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2023-24,2022-23,1,38,5,false,2324,1809,44,1,61.1578947368421,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2024-25,2023-24,1,38,5,false,2253,1847,43,2,59.28947368421053,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2025-26,2024-25,1,38,5,false,2206,1514,45,2,58.05263157894737,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2020-21,2019-20,6,33,5,false,1850,1634,42,4,56.06060606060606,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,26,25,19,8,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2021-22,2020-21,6,33,5,false,1848,1513,44,5,56,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,36,21,26,6,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2022-23,2021-22,6,33,5,false,1783,1563,42,5,54.03030303030303,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,29,33,34,18,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2023-24,2022-23,6,33,5,false,2082,1662,38,2,63.09090909090909,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2024-25,2023-24,6,33,5,false,1977,1762,39,3,59.90909090909091,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,33,16,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2025-26,2024-25,6,33,5,false,1907,1742,38,1,57.78787878787879,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2020-21,2019-20,11,28,5,false,1579,1389,34,1,56.392857142857146,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,26,25,19,8,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2021-22,2020-21,11,28,5,false,1529,1604,36,3,54.607142857142854,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,36,30,26,6,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2022-23,2021-22,11,28,5,false,1561,1548,30,4,55.75,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,29,11,34,18,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2023-24,2022-23,11,28,5,false,1735,1424,34,0,61.964285714285715,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2024-25,2023-24,11,28,5,false,1818,1704,30,0,64.92857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2025-26,2024-25,11,28,5,false,1543,1489,31,0,55.107142857142854,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,33,16,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2020-21,2019-20,16,23,5,false,1350,1189,29,3,58.69565217391305,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,26,25,19,8,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2021-22,2020-21,16,23,5,false,1248,1260,31,3,54.26086956521739,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,36,24,26,6,-,none
