sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,oracle,oracle_kind
MINHL#2,1786593792-502587,half-life 8,3,false,2024-25,2023-24,1,38,5,false,2323,1851,36,3,61.13157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2025-26,2024-25,1,38,5,false,2152,1509,33,0,56.63157894736842,39.71052631578947,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2022-23,2021-22,6,33,5,false,1766,1583,32,4,53.515151515151516,47.96969696969697,,,,,,,1471,44.57575757575758,1394,42.24242424242424,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2023-24,2022-23,6,33,5,false,2031,1660,30,0,61.54545454545455,50.303030303030305,,,,,,,1640,49.696969696969695,1422,43.09090909090909,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2024-25,2023-24,6,33,5,false,1914,1762,32,3,58,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2025-26,2024-25,6,33,5,false,1911,1682,24,0,57.90909090909091,50.96969696969697,,,,,,,1602,48.54545454545455,1457,44.15151515151515,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2022-23,2021-22,11,28,5,false,1604,1479,32,6,57.285714285714285,52.82142857142857,,,,,,,1418,50.642857142857146,1293,46.17857142857143,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2023-24,2022-23,11,28,5,false,1689,1419,25,0,60.32142857142857,50.67857142857143,,,,,,,1398,49.92857142857143,1240,44.285714285714285,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2024-25,2023-24,11,28,5,false,1775,1704,27,3,63.392857142857146,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2025-26,2024-25,11,28,5,false,1507,1498,21,0,53.82142857142857,53.5,,,,,,,1468,52.42857142857143,1311,46.82142857142857,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2022-23,2021-22,16,23,5,false,1324,1238,26,6,57.56521739130435,53.82608695652174,,,,,,,1259,54.73913043478261,1102,47.91304347826087,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2023-24,2022-23,16,23,5,false,1382,1082,21,1,60.08695652173913,47.04347826086956,,,,,,,1061,46.130434782608695,934,40.608695652173914,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2024-25,2023-24,16,23,5,false,1472,1347,22,2,64,58.56521739130435,,,,,,,1347,58.56521739130435,1154,50.17391304347826,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2025-26,2024-25,16,23,5,false,1305,1285,18,0,56.73913043478261,55.869565217391305,,,,,,,1284,55.82608695652174,1122,48.78260869565217,-,none
