sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,oracle,oracle_kind
H#1,1786641360-604705,min_gain=1.30,4,false,2022-23,2021-22,16,23,5,false,1383,1106,22,2,60.130434782608695,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2023-24,2022-23,16,23,5,false,1501,1077,20,1,65.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2024-25,2023-24,16,23,5,false,1384,1336,22,2,60.17391304347826,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2025-26,2024-25,16,23,5,false,1350,1288,19,1,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2022-23,2021-22,21,18,5,false,1118,1181,11,0,62.111111111111114,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2023-24,2022-23,21,18,5,false,1121,909,16,0,62.27777777777778,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2024-25,2023-24,21,18,5,false,1079,1047,12,0,59.94444444444444,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2025-26,2024-25,21,18,5,false,1026,950,13,0,57,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2022-23,2021-22,26,13,5,false,848,812,6,0,65.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2023-24,2022-23,26,13,5,false,766,620,8,0,58.92307692307692,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2024-25,2023-24,26,13,5,false,724,710,7,0,55.69230769230769,54.61538461538461,,,,,,,710,54.61538461538461,637,49,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2025-26,2024-25,26,13,5,false,787,761,8,0,60.53846153846154,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,-,none
