season,cutoff,code,position,run,run_capped,flagged,expected,actual
2022-23,5,84450,MID,0,0,false,75.3272,72.0000
2022-23,5,184029,MID,0,0,false,78.5826,46.6000
2022-23,5,198869,DEF,0,0,false,76.4670,68.4000
2022-23,5,223340,MID,0,0,false,82.9099,72.0000
2022-23,5,225321,GKP,0,0,false,85.2632,72.0000
2022-23,5,226597,DEF,0,0,false,85.3026,72.0000
2022-23,5,444145,MID,0,0,false,67.8549,69.4000
2022-23,5,462424,DEF,0,0,false,90.0000,72.0000
2022-23,5,205651,FWD,0,0,false,67.8554,69.8000
2022-23,5,98980,GKP,0,0,false,87.6316,72.0000
2022-23,5,101188,DEF,0,0,false,77.1053,36.0000
2022-23,5,122806,MID,0,0,false,81.4400,64.0000
2022-23,5,178301,FWD,0,0,false,79.2861,72.0000
2022-23,5,199796,DEF,0,0,false,89.4342,23.2000
2022-23,5,199798,DEF,0,0,false,70.3281,72.0000
2022-23,5,232653,MID,0,0,false,66.7277,63.6000
2022-23,5,226944,MID,0,0,false,86.5684,26.6000
2022-23,5,54469,DEF,0,0,false,79.6117,72.0000
2022-23,5,128340,FWD,0,0,false,68.6981,14.8000
2022-23,5,152551,MID,0,0,false,90.0000,72.0000
2022-23,5,168991,MID,0,0,false,60.2741,69.0000
2022-23,5,223911,DEF,0,0,false,87.9223,72.0000
2022-23,5,144485,FWD,0,0,false,83.2632,72.0000
2022-23,5,154561,GKP,0,0,false,73.4211,72.0000
2022-23,5,194010,DEF,0,0,false,81.5132,72.0000
2022-23,5,207283,MID,0,0,false,57.6813,66.0000
2022-23,5,446008,FWD,0,0,false,77.0970,55.6000
2022-23,5,50175,FWD,0,0,false,55.3350,54.0000
2022-23,5,60307,MID,0,0,false,71.7500,47.0000
2022-23,5,83299,DEF,0,0,false,78.8553,54.0000
2022-23,5,109345,MID,0,0,false,63.4905,54.0000
2022-23,5,110735,DEF,0,0,false,63.8026,54.0000
2022-23,5,111478,DEF,0,0,false,76.6857,53.4000
2022-23,5,116216,MID,0,0,false,78.0925,52.8000
2022-23,5,179268,DEF,0,0,false,80.4973,32.2000
2022-23,5,215059,GKP,0,0,false,88.8158,54.0000
2022-23,5,243016,MID,0,0,false,72.7895,54.0000
2022-23,5,486672,MID,0,0,false,52.0370,53.6000
2022-23,5,51090,DEF,0,0,false,79.8553,36.0000
2022-23,5,85955,MID,0,0,false,65.6507,30.4000
2022-23,5,126187,MID,0,0,false,52.5725,36.2000
2022-23,5,184341,MID,0,0,false,67.6889,36.8000
2022-23,5,219847,FWD,0,0,false,64.0992,35.6000
2022-23,5,228286,GKP,0,0,false,85.2632,18.0000
2022-23,5,40836,GKP,0,0,false,79.9342,54.0000
2022-23,5,80146,MID,0,0,false,54.7558,48.8000
2022-23,5,86417,MID,0,0,false,65.6900,39.2000
2022-23,5,174874,DEF,0,0,false,83.3421,36.0000
2022-23,5,209036,DEF,0,0,false,87.3947,54.0000
2022-23,5,232413,MID,0,0,false,49.5000,44.8000
2022-23,5,244723,DEF,0,0,false,69.9176,35.4000
2022-23,5,111234,GKP,0,0,false,86.4474,54.0000
2022-23,5,153133,MID,0,0,false,71.6974,72.0000
2022-23,5,172632,MID,0,0,false,74.9207,70.0000
2022-23,5,224967,DEF,0,0,false,58.2913,72.0000
2022-23,5,232826,MID,0,0,false,74.9605,47.4000
2022-23,5,243571,DEF,0,0,false,90.0000,36.0000
2022-23,5,17761,DEF,0,0,false,85.8684,72.0000
2022-23,5,82514,DEF,0,0,false,89.3074,72.0000
2022-23,5,96994,MID,0,0,false,90.0000,66.0000
2022-23,5,109646,DEF,0,0,false,90.0000,72.0000
2022-23,5,128389,FWD,0,0,false,90.0000,43.0000
2022-23,5,153366,MID,0,0,false,90.0000,68.0000
2022-23,5,167074,DEF,0,0,false,84.5121,36.0000
2022-23,5,169528,DEF,0,0,false,90.0000,23.6000
2022-23,5,154296,MID,0,0,false,89.3074,52.8000
2022-23,5,80954,MID,0,0,false,64.1168,31.4000
2022-23,5,149915,DEF,0,0,false,75.8026,18.0000
2022-23,5,193645,DEF,0,0,false,65.6842,54.0000
2022-23,5,221399,MID,0,0,false,76.4005,42.6000
2022-23,5,222694,DEF,0,0,false,71.9737,54.0000
2022-23,5,437495,GKP,0,0,false,89.5263,54.0000
2022-23,5,224209,DEF,0,0,false,90.0000,30.0000
2022-23,5,234370,MID,0,0,false,73.9919,45.0000
2022-23,5,427637,MID,0,0,false,81.4279,48.6000
2022-23,5,37642,DEF,0,0,false,62.7105,72.0000
2022-23,5,95463,GKP,0,0,false,46.1842,72.0000
2022-23,5,101668,FWD,0,0,false,63.9108,23.6000
2022-23,5,166989,MID,0,0,false,68.7081,66.0000
2022-23,5,203341,MID,0,0,false,56.0035,43.8000
2022-23,5,215413,MID,0,0,false,71.4094,54.2000
2022-23,5,220627,DEF,0,0,false,58.1053,71.0000
2022-23,5,56979,MID,0,0,false,65.6882,29.6000
2022-23,5,97032,DEF,0,0,false,85.2632,54.0000
2022-23,5,116535,GKP,0,0,false,87.6316,54.0000
2022-23,5,116643,MID,0,0,false,67.4851,40.2000
2022-23,5,118748,MID,0,0,false,81.2895,49.6000
2022-23,5,122798,DEF,0,0,false,70.2293,6.2000
2022-23,5,169187,DEF,0,0,false,78.8708,38.6000
2022-23,5,244731,MID,0,0,false,56.6999,35.2000
2022-23,5,444884,MID,0,0,false,39.8525,23.8000
2022-23,5,215136,DEF,0,0,false,45.0921,50.8000
2022-23,5,58621,DEF,0,0,false,67.3575,23.8000
2022-23,5,59859,MID,0,0,false,59.3001,36.4000
2022-23,5,61366,MID,0,0,false,63.9868,60.8000
2022-23,5,103955,MID,0,0,false,70.1015,36.0000
2022-23,5,121145,DEF,0,0,false,80.8407,67.8000
2022-23,5,121160,GKP,0,0,false,88.8158,72.0000
2022-23,5,165809,MID,0,0,false,71.9205,62.0000
2022-23,5,171314,DEF,0,0,false,72.3502,54.0000
2022-23,5,209244,MID,0,0,false,64.1403,58.4000
2022-23,5,220566,MID,0,0,false,77.8686,52.0000
2022-23,5,223094,FWD,0,0,false,77.7850,72.0000
2022-23,5,514356,MID,0,0,false,81.4896,0.0000
2022-23,5,51940,GKP,0,0,false,90.0000,54.0000
2022-23,5,141746,MID,0,0,false,85.8524,54.0000
2022-23,5,176297,MID,0,0,false,60.0709,45.4000
2022-23,5,195851,MID,0,0,false,71.8297,31.0000
2022-23,5,209243,MID,0,0,false,59.5692,27.0000
2022-23,5,216051,DEF,0,0,false,68.1594,54.0000
2022-23,5,156689,MID,0,0,false,82.5702,61.6000
2022-23,5,77794,DEF,0,0,false,50.6447,69.0000
2022-23,5,78916,DEF,0,0,false,74.3805,54.6000
2022-23,5,179018,MID,0,0,false,64.2157,66.0000
2022-23,5,180974,MID,0,0,false,78.6053,40.8000
2022-23,5,200089,MID,0,0,false,66.9772,72.0000
2022-23,5,98747,GKP,0,0,false,87.6316,72.0000
2022-23,5,168281,DEF,0,0,false,90.0000,72.0000
2022-23,5,208912,DEF,0,0,false,90.0000,23.4000
2022-23,5,242898,FWD,0,0,false,80.9406,70.8000
2022-23,5,172649,GKP,0,0,false,90.0000,72.0000
2022-23,5,101178,MID,0,0,false,87.3026,72.0000
2022-23,5,155511,FWD,0,0,false,51.1318,49.4000
2022-23,5,158534,DEF,0,0,false,79.6053,69.6000
2022-23,5,431131,MID,0,0,false,39.3922,29.6000
2022-23,5,450527,DEF,0,0,false,84.0921,54.0000
2022-23,5,456350,GKP,0,0,false,90.0000,72.0000
2022-23,5,37915,GKP,0,0,false,90.0000,72.0000
2022-23,5,78830,FWD,0,0,false,87.5132,69.2000
2022-23,5,85971,MID,0,0,false,80.1946,52.8000
2022-23,5,93264,DEF,0,0,false,85.4079,72.0000
2022-23,5,115556,DEF,0,0,false,78.0384,18.0000
2022-23,5,132015,MID,0,0,false,87.0526,68.8000
2022-23,5,241157,DEF,0,0,false,74.0172,37.2000
2022-23,5,445044,MID,0,0,false,57.7550,16.2000
2022-23,5,37096,GKP,0,0,false,84.5606,72.0000
2022-23,5,55459,DEF,0,0,false,78.2604,54.0000
2022-23,5,57531,FWD,0,0,false,70.9601,35.2000
2022-23,5,103192,DEF,0,0,false,72.3421,72.0000
2022-23,5,164555,DEF,0,0,false,69.8317,36.0000
2022-23,5,172841,MID,0,0,false,59.4939,8.8000
2022-23,5,178186,MID,0,0,false,83.8129,72.0000
2022-23,5,204480,MID,0,0,false,86.8158,72.0000
2022-23,5,215439,MID,0,0,false,85.2763,72.0000
2022-23,5,217593,MID,0,0,false,76.3424,58.4000
2022-23,5,114128,DEF,0,0,false,57.3863,68.2000
2022-23,5,149065,GKP,0,0,false,88.2237,72.0000
2022-23,5,171317,MID,0,0,false,79.9868,54.0000
2022-23,5,214048,DEF,0,0,false,80.3684,72.0000
2022-23,5,247632,MID,0,0,false,47.3109,37.8000
2022-23,5,222531,MID,0,0,false,34.6417,71.8000
2022-23,5,222690,DEF,0,0,false,70.4379,27.0000
2022-23,5,200785,MID,0,0,false,90.0000,54.0000
2022-23,5,472713,DEF,0,0,false,77.9315,58.2000
2022-23,5,193204,MID,0,0,false,62.5268,57.0000
2022-23,5,438464,MID,0,0,false,85.8449,47.2000
2022-23,5,432830,DEF,0,0,false,66.9737,24.4000
2022-23,5,80607,MID,0,0,false,56.5303,52.4000
2022-23,5,114241,DEF,0,0,false,71.0575,18.0000
2022-23,5,243345,MID,0,0,false,84.1102,13.2000
2022-23,5,51927,DEF,0,0,false,67.0011,68.0000
2022-23,5,221820,DEF,0,0,false,82.6544,51.8000
2022-23,5,433154,MID,0,0,false,75.4699,23.8000
2022-23,5,201658,MID,0,0,false,87.5181,69.8000
2022-23,9,80201,GKP,0,0,false,53.8018,90.0000
2022-23,9,84450,MID,0,0,false,79.5673,68.8000
2022-23,9,167199,MID,0,0,false,51.9466,72.0000
2022-23,9,184029,MID,0,0,false,67.7240,65.0000
2022-23,9,198869,DEF,0,0,false,79.4642,65.2000
2022-23,9,223340,MID,0,0,false,85.1449,57.4000
2022-23,9,225321,GKP,0,0,false,86.6165,72.0000
2022-23,9,226597,DEF,0,0,false,86.6447,72.0000
2022-23,9,444145,MID,0,0,false,72.7862,62.4000
2022-23,9,462424,DEF,0,0,false,90.0000,69.0000
2022-23,9,205651,FWD,0,0,false,72.8107,70.2000
2022-23,9,98980,GKP,0,0,false,88.3083,78.8000
2022-23,9,101188,DEF,1,1,false,67.1978,4.2000
2022-23,9,122806,MID,0,0,false,82.2435,57.4000
2022-23,9,149484,DEF,0,0,false,78.7070,90.0000
2022-23,9,178301,FWD,0,0,false,83.0909,88.0000
2022-23,9,199796,DEF,2,2,false,58.8280,74.6000
2022-23,9,199798,DEF,0,0,false,77.1413,90.0000
2022-23,9,215711,MID,0,0,false,47.9912,50.4000
2022-23,9,232653,MID,0,0,false,70.8788,57.0000
2022-23,9,226944,MID,1,1,false,58.1047,0.0000
2022-23,9,54469,DEF,0,0,false,85.5553,90.0000
2022-23,9,152551,MID,0,0,false,90.0000,90.0000
2022-23,9,154566,FWD,0,0,false,71.7945,80.0000
2022-23,9,155408,MID,0,0,false,78.7654,90.0000
2022-23,9,168991,MID,0,0,false,77.1419,77.8000
2022-23,9,223911,DEF,0,0,false,89.1111,90.0000
2022-23,9,235530,DEF,2,2,false,42.1892,0.0000
2022-23,9,447932,DEF,0,0,false,74.8444,26.6000
2022-23,9,61810,DEF,0,0,false,72.4816,0.0000
2022-23,9,144485,FWD,0,0,false,85.1880,90.0000
2022-23,9,154561,GKP,0,0,false,78.1579,90.0000
2022-23,9,194010,DEF,0,0,false,83.9380,89.2000
2022-23,9,207283,MID,0,0,false,64.7559,70.8000
2022-23,9,446008,FWD,0,0,false,74.6356,70.6000
2022-23,9,50175,FWD,0,0,false,65.4980,69.6000
2022-23,9,60307,MID,0,0,false,72.0712,81.6000
2022-23,9,83299,DEF,0,0,false,82.0395,90.0000
2022-23,9,109345,MID,0,0,false,71.1886,90.0000
2022-23,9,110735,DEF,0,0,false,71.2876,90.0000
2022-23,9,111478,DEF,0,0,false,80.6661,66.4000
2022-23,9,116216,MID,0,0,false,80.6270,84.8000
2022-23,9,179268,DEF,1,1,false,64.2967,58.6000
2022-23,9,215059,GKP,0,0,false,89.1541,90.0000
2022-23,9,243016,MID,0,0,false,77.7068,89.2000
2022-23,9,486672,MID,0,0,false,62.9310,89.6000
2022-23,9,51090,DEF,0,0,false,82.7538,54.0000
2022-23,9,85955,MID,0,0,false,56.9985,59.0000
2022-23,9,126187,MID,0,0,false,52.1380,82.6000
2022-23,9,184341,MID,0,0,false,66.2719,80.4000
2022-23,9,219847,FWD,0,0,false,60.7522,60.0000
2022-23,9,225796,DEF,0,0,false,66.8978,3.6000
2022-23,9,228286,GKP,1,1,false,69.6790,9.0000
2022-23,9,40836,GKP,0,0,false,82.8102,90.0000
2022-23,9,55494,DEF,0,0,false,76.9874,90.0000
2022-23,9,57328,DEF,0,0,false,47.3261,0.0000
2022-23,9,80146,MID,0,0,false,65.3065,53.0000
2022-23,9,82403,MID,0,0,false,76.0674,87.2000
2022-23,9,86417,MID,0,0,false,58.8105,77.6000
2022-23,9,174874,DEF,1,1,false,68.3068,90.0000
2022-23,9,209036,DEF,0,0,false,88.1391,90.0000
2022-23,9,232413,MID,0,0,false,54.7243,84.2000
2022-23,9,244723,DEF,0,0,false,72.9791,70.0000
2022-23,9,111234,GKP,0,0,false,76.0332,90.0000
2022-23,9,153133,MID,0,0,false,76.9267,86.4000
2022-23,9,172632,MID,0,0,false,78.0931,81.0000
2022-23,9,224967,DEF,0,0,false,67.4457,90.0000
2022-23,9,232826,MID,0,0,false,65.2421,65.2000
2022-23,9,243571,DEF,1,1,false,68.8574,5.2000
2022-23,9,17761,DEF,0,0,false,87.0489,90.0000
2022-23,9,82514,DEF,0,0,false,89.7037,90.0000
2022-23,9,96994,MID,0,0,false,85.8095,87.0000
2022-23,9,109646,DEF,0,0,false,90.0000,36.0000
2022-23,9,128389,FWD,0,0,false,77.1169,70.8000
2022-23,9,153366,MID,0,0,false,90.0000,73.4000
2022-23,9,167074,DEF,1,1,false,66.5093,2.8000
2022-23,9,169528,DEF,2,2,false,42.4183,90.0000
2022-23,9,154296,MID,1,1,false,67.7230,90.0000
2022-23,9,80954,MID,0,0,false,57.4190,58.8000
2022-23,9,149915,DEF,1,1,false,62.9215,18.0000
2022-23,9,193645,DEF,0,0,false,72.6316,81.0000
2022-23,9,221399,MID,0,0,false,73.0874,70.2000
2022-23,9,222694,DEF,0,0,false,77.1241,70.8000
2022-23,9,437495,GKP,0,0,false,89.6617,90.0000
2022-23,9,224209,DEF,0,0,false,67.6006,70.6000
2022-23,9,234370,MID,0,0,false,70.9337,78.2000
2022-23,9,427637,MID,0,0,false,81.9165,87.0000
2022-23,9,37642,DEF,0,0,false,70.5075,18.0000
2022-23,9,95463,GKP,0,0,false,58.7030,90.0000
2022-23,9,101668,FWD,0,0,false,51.9085,42.0000
2022-23,9,155569,DEF,2,2,false,38.2239,76.6000
2022-23,9,166477,DEF,0,0,false,66.9829,85.2000
2022-23,9,166989,MID,0,0,false,73.2111,88.2000
2022-23,9,172780,MID,0,0,false,74.3003,72.0000
2022-23,9,201666,MID,0,0,false,65.2665,85.2000
2022-23,9,203341,MID,0,0,false,59.8456,0.0000
2022-23,9,215413,MID,0,0,false,68.2996,75.2000
2022-23,9,220627,DEF,0,0,false,67.2180,88.4000
2022-23,9,56979,MID,0,0,false,56.9270,50.8000
2022-23,9,92217,FWD,0,0,false,50.3627,72.8000
2022-23,9,97032,DEF,0,0,false,86.6165,90.0000
2022-23,9,116535,GKP,0,0,false,88.3083,90.0000
2022-23,9,116643,MID,0,0,false,74.1458,55.0000
2022-23,9,118748,MID,0,0,false,83.7782,85.4000
2022-23,9,122798,DEF,1,1,false,52.5728,55.8000
2022-23,9,169187,DEF,0,0,false,78.5752,48.4000
2022-23,9,171287,DEF,1,1,false,36.2618,81.0000
2022-23,9,244731,MID,0,0,false,57.7711,8.2000
2022-23,9,444884,MID,0,0,false,42.1242,52.6000
2022-23,9,215136,DEF,0,0,false,50.7461,62.0000
2022-23,9,58621,DEF,0,0,false,53.9795,0.0000
2022-23,9,59859,MID,0,0,false,58.1627,35.6000
2022-23,9,61366,MID,0,0,false,68.2167,67.8000
2022-23,9,97299,DEF,1,1,false,47.2840,18.0000
2022-23,9,103955,MID,0,0,false,75.8675,51.2000
2022-23,9,121145,DEF,0,0,false,84.5445,67.8000
2022-23,9,121160,GKP,0,0,false,89.1541,72.0000
2022-23,9,126184,DEF,0,0,false,31.6335,36.0000
2022-23,9,165809,MID,0,0,false,74.8068,69.4000
2022-23,9,171314,DEF,1,1,false,64.4977,57.6000
2022-23,9,206325,DEF,0,0,false,38.5540,0.0000
2022-23,9,209244,MID,0,0,false,68.1478,37.6000
2022-23,9,220566,MID,1,1,false,67.3070,72.0000
2022-23,9,223094,FWD,0,0,false,84.7737,51.8000
2022-23,9,514356,MID,3,3,false,34.8659,0.0000
2022-23,9,51940,GKP,0,0,false,90.0000,90.0000
2022-23,9,90152,DEF,0,0,false,58.6969,48.0000
2022-23,9,141746,MID,0,0,false,87.0394,90.0000
2022-23,9,176297,MID,0,0,false,61.3987,73.6000
2022-23,9,195851,MID,0,0,false,71.1303,12.0000
2022-23,9,209243,MID,0,0,false,61.9237,45.4000
2022-23,9,216051,DEF,0,0,false,74.4136,90.0000
2022-23,9,156689,MID,0,0,false,81.0503,82.6000
2022-23,9,77794,DEF,0,0,false,60.6809,88.6000
2022-23,9,78916,DEF,0,0,false,71.0339,87.4000
2022-23,9,119471,DEF,0,0,false,70.1351,88.4000
2022-23,9,169359,DEF,0,0,false,58.2547,7.4000
2022-23,9,179018,MID,0,0,false,69.9735,84.0000
2022-23,9,180974,MID,1,1,false,68.2692,67.8000
2022-23,9,200089,MID,0,0,false,74.3474,58.2000
2022-23,9,208706,MID,0,0,false,39.7095,82.8000
2022-23,9,98747,GKP,0,0,false,88.3083,90.0000
2022-23,9,220237,DEF,0,0,false,56.4230,86.0000
2022-23,9,56917,DEF,0,0,false,61.5140,90.0000
2022-23,9,168281,DEF,0,0,false,90.0000,90.0000
2022-23,9,204968,MID,0,0,false,59.1248,90.0000
2022-23,9,208912,DEF,1,1,false,56.4122,11.2000
2022-23,9,242898,FWD,0,0,false,85.2858,65.0000
2022-23,9,172649,GKP,0,0,false,90.0000,90.0000
2022-23,9,96787,MID,0,0,false,52.3905,73.4000
2022-23,9,101178,MID,0,0,false,88.0733,90.0000
2022-23,9,155511,FWD,0,0,false,51.9548,59.4000
2022-23,9,158534,DEF,0,0,false,82.5752,46.6000
2022-23,9,200439,FWD,0,0,false,67.8857,72.0000
2022-23,9,431131,MID,1,1,false,37.1285,8.4000
2022-23,9,450527,DEF,1,1,false,72.1884,90.0000
2022-23,9,456350,GKP,0,0,false,90.0000,90.0000
2022-23,9,477386,DEF,0,0,false,84.7143,26.2000
2022-23,9,37915,GKP,0,0,false,90.0000,90.0000
2022-23,9,78830,FWD,0,0,false,87.0563,89.8000
2022-23,9,85971,MID,0,0,false,72.7277,87.8000
2022-23,9,93264,DEF,0,0,false,86.7199,76.8000
2022-23,9,115556,DEF,3,3,false,48.4098,73.8000
2022-23,9,132015,MID,0,0,false,85.4784,72.0000
2022-23,9,173904,DEF,0,0,false,42.8326,29.4000
2022-23,9,202993,MID,0,0,false,63.1157,78.0000
2022-23,9,221632,DEF,0,0,false,50.3797,53.2000
2022-23,9,241157,DEF,0,0,false,67.3854,30.4000
2022-23,9,445044,MID,1,1,false,44.3309,0.0000
2022-23,9,37096,GKP,0,0,false,86.8133,81.0000
2022-23,9,55459,DEF,0,0,false,73.9611,90.0000
2022-23,9,103192,DEF,0,0,false,77.3872,72.0000
2022-23,9,164555,DEF,1,1,false,62.6932,18.4000
2022-23,9,178186,MID,0,0,false,85.6611,89.4000
2022-23,9,204480,MID,0,0,false,87.7256,90.0000
2022-23,9,215439,MID,0,0,false,86.6259,90.0000
2022-23,9,217593,MID,0,0,false,71.8704,33.0000
2022-23,9,94147,DEF,0,0,false,85.5986,90.0000
2022-23,9,114128,DEF,0,0,false,66.8787,45.4000
2022-23,9,149065,GKP,0,0,false,88.7312,90.0000
2022-23,9,171317,MID,0,0,false,82.8477,72.0000
2022-23,9,200600,MID,0,0,false,55.6030,90.0000
2022-23,9,214048,DEF,0,0,false,83.1203,90.0000
2022-23,9,247632,MID,0,0,false,48.5586,0.0000
2022-23,9,448514,DEF,0,0,false,62.4359,21.6000
2022-23,9,222531,MID,0,0,false,52.1741,82.8000
2022-23,9,19624,MID,0,0,false,76.5699,66.4000
2022-23,9,222690,DEF,0,0,false,66.3961,0.0000
2022-23,9,200785,MID,0,0,false,90.0000,72.0000
2022-23,9,472713,DEF,0,0,false,70.5064,16.4000
2022-23,9,193204,MID,0,0,false,66.8417,75.2000
2022-23,9,438464,MID,0,0,false,85.7354,41.6000
2022-23,9,432830,DEF,1,1,false,52.5955,54.0000
2022-23,9,80607,MID,0,0,false,66.1164,48.4000
2022-23,9,86129,DEF,1,1,false,50.6795,45.0000
2022-23,9,114241,DEF,3,3,false,30.4025,39.0000
2022-23,9,243345,MID,0,0,false,50.5093,2.0000
2022-23,9,51927,DEF,0,0,false,73.9328,68.0000
2022-23,9,109322,MID,0,0,false,39.1397,44.6000
2022-23,9,221820,DEF,0,0,false,84.1687,90.0000
2022-23,9,201658,MID,0,0,false,86.7651,84.2000
2022-23,9,221466,DEF,0,0,false,55.5066,87.2000
2022-23,9,449871,MID,0,0,false,73.4583,87.4000
2022-23,9,181284,MID,0,0,false,62.6569,16.8000
2022-23,9,201057,DEF,0,0,false,90.0000,90.0000
2022-23,9,465351,MID,0,0,false,82.9910,68.4000
2022-23,13,80201,GKP,0,0,false,64.2570,90.0000
2022-23,13,84450,MID,0,0,false,81.9238,71.8000
2022-23,13,167199,MID,0,0,false,66.3443,86.6000
2022-23,13,184029,MID,0,0,false,72.2976,88.4000
2022-23,13,198869,DEF,0,0,false,78.2786,83.8000
2022-23,13,223340,MID,0,0,false,85.3532,77.2000
2022-23,13,225321,GKP,0,0,false,87.3684,90.0000
2022-23,13,226597,DEF,0,0,false,87.3904,90.0000
2022-23,13,444145,MID,0,0,false,73.9473,83.8000
2022-23,13,462424,DEF,0,0,false,90.0000,87.0000
2022-23,13,205651,FWD,0,0,false,76.2193,54.0000
2022-23,13,98980,GKP,0,0,false,88.6842,42.8000
2022-23,13,101188,DEF,5,4,false,37.9171,72.0000
2022-23,13,122806,MID,0,0,false,74.0562,59.6000
2022-23,13,149484,DEF,0,0,false,84.1702,90.0000
2022-23,13,178301,FWD,0,0,false,84.0638,69.4000
2022-23,13,199796,DEF,0,0,false,69.1730,54.4000
2022-23,13,199798,DEF,0,0,false,81.2940,88.2000
2022-23,13,215711,MID,0,0,false,46.5120,59.0000
2022-23,13,230046,MID,0,0,false,70.7440,86.6000
2022-23,13,232653,MID,0,0,false,65.4618,37.4000
2022-23,13,226944,MID,5,4,false,23.4623,55.2000
2022-23,13,54469,DEF,0,0,false,88.2053,90.0000
2022-23,13,81012,DEF,0,0,false,36.3924,16.8000
2022-23,13,152551,MID,0,0,false,90.0000,90.0000
2022-23,13,154566,FWD,0,0,false,73.6535,89.6000
2022-23,13,155408,MID,0,0,false,85.4636,87.8000
2022-23,13,168991,MID,0,0,false,80.4768,67.6000
2022-23,13,223911,DEF,0,0,false,89.6411,36.0000
2022-23,13,229600,GKP,0,0,false,19.8176,90.0000
2022-23,13,235530,DEF,6,4,false,17.0358,36.0000
2022-23,13,447932,DEF,0,0,false,37.8239,67.8000
2022-23,13,61810,DEF,4,4,false,42.9979,0.2000
2022-23,13,144485,FWD,0,0,false,86.2573,72.0000
2022-23,13,154561,GKP,0,0,false,80.7895,90.0000
2022-23,13,191866,DEF,0,0,false,52.2625,16.4000
2022-23,13,194010,DEF,0,0,false,84.8975,90.0000
2022-23,13,204580,MID,0,0,false,70.8158,63.4000
2022-23,13,207283,MID,0,0,false,68.0524,67.0000
2022-23,13,446008,FWD,0,0,false,71.7331,74.8000
2022-23,13,50175,FWD,0,0,false,71.5126,16.6000
2022-23,13,60307,MID,0,0,false,73.3603,90.0000
2022-23,13,83299,DEF,0,0,false,83.8085,90.0000
2022-23,13,109345,MID,0,0,false,76.4987,85.4000
2022-23,13,110735,DEF,0,0,false,75.4459,36.0000
2022-23,13,111478,DEF,0,0,false,80.3584,24.4000
2022-23,13,115382,FWD,0,0,false,48.0135,41.6000
2022-23,13,116216,MID,0,0,false,81.7597,79.6000
2022-23,13,179268,DEF,0,0,false,61.9601,70.0000
2022-23,13,215059,GKP,0,0,false,89.3421,90.0000
2022-23,13,243016,MID,0,0,false,79.8430,54.0000
2022-23,13,486672,MID,0,0,false,69.2008,72.0000
2022-23,13,51090,DEF,0,0,false,65.1276,88.6000
2022-23,13,85955,MID,0,0,false,65.9744,68.2000
2022-23,13,109745,GKP,0,0,false,51.4444,45.0000
2022-23,13,126187,MID,0,0,false,63.7089,34.6000
2022-23,13,180736,DEF,0,0,false,55.5071,54.4000
2022-23,13,184341,MID,0,0,false,71.4857,80.2000
2022-23,13,219847,FWD,1,1,false,52.7851,70.0000
2022-23,13,225796,DEF,3,3,false,34.7493,10.4000
2022-23,13,228286,GKP,5,4,false,38.5556,45.0000
2022-23,13,40836,GKP,0,0,false,84.4079,90.0000
2022-23,13,55494,DEF,0,0,false,81.4975,46.6000
2022-23,13,57328,DEF,4,4,false,23.5743,64.6000
2022-23,13,80146,MID,0,0,false,60.4734,67.6000
2022-23,13,82403,MID,0,0,false,80.6401,90.0000
2022-23,13,86417,MID,0,0,false,62.7550,88.6000
2022-23,13,174874,DEF,0,0,false,79.6009,90.0000
2022-23,13,199670,FWD,0,0,false,63.2950,19.0000
2022-23,13,209036,DEF,0,0,false,88.5526,72.0000
2022-23,13,232413,MID,0,0,false,65.7871,72.2000
2022-23,13,244723,DEF,0,0,false,72.6813,54.4000
2022-23,13,59949,DEF,0,0,false,60.7056,42.8000
2022-23,13,111234,GKP,0,0,false,82.8415,90.0000
2022-23,13,153133,MID,0,0,false,77.7580,90.0000
2022-23,13,172632,MID,0,0,false,77.4473,75.8000
2022-23,13,224967,DEF,0,0,false,72.5607,77.6000
2022-23,13,232826,MID,0,0,false,63.9266,41.8000
2022-23,13,243571,DEF,5,4,false,27.8042,58.8000
2022-23,13,17761,DEF,0,0,false,87.7047,90.0000
2022-23,13,82514,DEF,0,0,false,89.8804,90.0000
2022-23,13,96994,MID,0,0,false,88.3079,61.2000
2022-23,13,109646,DEF,0,0,false,63.5686,0.2000
2022-23,13,128389,FWD,0,0,false,73.6881,52.8000
2022-23,13,153366,MID,0,0,false,78.8355,66.2000
2022-23,13,167074,DEF,5,4,false,26.8561,56.8000
2022-23,13,169528,DEF,0,0,false,70.7868,90.0000
2022-23,13,154296,MID,0,0,false,81.0047,86.8000
2022-23,13,55914,DEF,0,0,false,56.4388,86.2000
2022-23,13,80954,MID,0,0,false,58.5633,74.2000
2022-23,13,149915,DEF,1,1,false,44.5682,3.6000
2022-23,13,193645,DEF,0,0,false,70.8570,90.0000
2022-23,13,221399,MID,0,0,false,70.7831,35.8000
2022-23,13,222694,DEF,0,0,false,67.8236,90.0000
2022-23,13,437495,GKP,0,0,false,89.7368,90.0000
2022-23,13,224209,DEF,1,1,false,62.7002,70.4000
2022-23,13,234370,MID,0,0,false,73.6067,71.2000
2022-23,13,427637,MID,0,0,false,85.3149,87.4000
2022-23,13,37642,DEF,3,3,false,43.4182,0.0000
2022-23,13,95463,GKP,0,0,false,65.6579,90.0000
2022-23,13,155569,DEF,0,0,false,57.0871,90.0000
2022-23,13,166477,DEF,0,0,false,73.6550,90.0000
