sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
PRIORX#1,1787018877-2689854,"k24, levers off",1,false,2022-23,2021-22,16,23,5,false,1351,1140,23,1,58.73913043478261,49.56521739130435,,,,,,,1110,48.26086956521739,1003,43.608695652173914,22,0,,,2.3636363636363638,22,23,11,7,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,0,0,0,0,,,,,,,,,,,1122.002730316689,48.78272740507343,1368.1609285843795,59.48525776453824,,55,e1e45f3c2a6b,-,none
PRIORX#1,1787018877-2689854,"k24, levers off",1,false,2023-24,2022-23,16,23,5,false,1416,1075,23,1,61.56521739130435,46.73913043478261,,,,,,,1094,47.56521739130435,943,41,22,0,,,2.227272727272727,22,23,11,3,17,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,0,0,0,0,,,,,,,,,,,1126.1524873654234,48.96315162458363,1420.4302472973577,61.75783683901555,,55,e6488592d8b9,-,none
PRIORX#1,1787018877-2689854,"k24, levers off",1,false,2024-25,2023-24,16,23,5,false,1478,1460,16,0,64.26086956521739,63.47826086956522,,,,,,,1460,63.47826086956522,1267,55.08695652173913,22,0,,,4.363636363636363,22,16,10,3,11,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,0,0,0,0,,,,,,,,,,,1433.9501363337981,62.34565810146948,1484.8244855612736,64.55758632875103,,55,dab8492b4f8f,-,none
PRIORX#1,1787018877-2689854,"k24, levers off",1,false,2025-26,2024-25,16,23,5,false,1266,1246,21,2,55.04347826086956,54.17391304347826,,,,,,,1237,53.78260869565217,1075,46.73913043478261,22,0,,,1.7272727272727273,22,21,8,6,1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1172.3396860198277,50.971290696514245,1223.0629528385966,53.17665012341725,,55,8b5d9d6f7a48,-,none
PRIORX#1,1787018877-2689854,"k8, levers on",2,false,2020-21,2019-20,1,38,5,false,2217,1711,42,6,58.3421052631579,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,36,36,33,0,1.3333333333333333,32,37,15,13,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,26,6,19,8,,,,,,,,,,,1726.4583824322613,45.43311532716477,2257.7418307222997,59.414258703218415,,55,2aadee614ec1,-,none
PRIORX#1,1787018877-2689854,"k8, levers on",2,false,2021-22,2020-21,1,38,5,false,2228,1942,41,4,58.63157894736842,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,36,36,32,0,1.25,32,36,9,12,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,36,26,26,6,,,,,,,,,,,1931.8732187563267,50.83876891464018,2326.1148189650426,61.21354786750112,,55,2ee4dc9e44a7,-,none
PRIORX#1,1787018877-2689854,"k8, levers on",2,false,2022-23,2021-22,1,38,5,false,2142,1842,39,2,56.36842105263158,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,36,36,28,0,1.6388888888888888,32,35,17,4,17,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,22,29,6,34,18,,,,,,,,,,,1851.9591496843016,48.73576709695531,2180.0500157736346,57.36973725720091,,55,fe5b3efc1102,-,none
PRIORX#1,1787018877-2689854,"k8, levers on",2,false,2023-24,2022-23,1,38,5,false,2335,1809,39,2,61.44736842105263,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,36,36,29,0,1.3611111111111112,32,33,10,6,5,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,23,23,21,34,17,37,4,,,,,,,,,,,1848.0006352101223,48.63159566342427,2422.5599997170266,63.75157893992175,,55,7df5f95f1759,-,none
PRIORX#1,1787018877-2689854,"k8, levers on",2,false,2024-25,2023-24,1,38,5,false,2385,1847,39,3,62.76315789473684,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,36,36,25,0,1.9722222222222223,32,37,11,8,10,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,3,0,0,,,,,,,,,,,1917.9934896667921,50.47351288596821,2370.795791538435,62.389362935221975,,55,5062709cbae7,-,none
PRIORX#1,1787018877-2689854,"k8, levers on",2,false,2025-26,2024-25,1,38,5,false,2186,1514,37,3,57.526315789473685,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,36,36,28,0,1.4166666666666667,32,32,10,11,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,2,0,0,,,,,,,,,,,1575.5209560031244,41.46107778955591,2107.5539665343276,55.461946487745465,,55,cdb305de770a,-,none
