sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,floor_flips_le28,floor_flips_gt28,bench_boost_gw,bench_boost_pts,bench_boost_gw2,bench_boost_pts2,triple_captain_gw,triple_captain_pts,triple_captain_gw2,triple_captain_pts2,free_hit_gw,free_hit_gw2,wildcard_gw,wildcard_gw2,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2024-25,2023-24,26,13,5,false,728,728,0,0,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A0_horizon5_shipped,0,true,2025-26,2024-25,1,38,5,false,1490,1490,0,0,39.21052631578947,39.21052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A1_thisgw_difficulty,1,false,2025-26,2024-25,1,38,5,false,1491,1491,0,0,39.23684210526316,39.23684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2025-26,2024-25,1,38,5,false,1495,1495,0,0,39.3421052631579,39.3421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A0_horizon5_shipped,0,true,2025-26,2024-25,6,33,5,false,1743,1743,0,0,52.81818181818182,52.81818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A1_thisgw_difficulty,1,false,2025-26,2024-25,6,33,5,false,1727,1727,0,0,52.333333333333336,52.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2025-26,2024-25,6,33,5,false,1743,1743,0,0,52.81818181818182,52.81818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A0_horizon5_shipped,0,true,2025-26,2024-25,11,28,5,false,1499,1499,0,0,53.535714285714285,53.535714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A1_thisgw_difficulty,1,false,2025-26,2024-25,11,28,5,false,1495,1495,0,0,53.392857142857146,53.392857142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2025-26,2024-25,11,28,5,false,1508,1508,0,0,53.857142857142854,53.857142857142854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A0_horizon5_shipped,0,true,2025-26,2024-25,16,23,5,false,1307,1307,0,0,56.82608695652174,56.82608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A1_thisgw_difficulty,1,false,2025-26,2024-25,16,23,5,false,1299,1299,0,0,56.47826086956522,56.47826086956522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2025-26,2024-25,16,23,5,false,1317,1317,0,0,57.26086956521739,57.26086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A0_horizon5_shipped,0,true,2025-26,2024-25,21,18,5,false,950,950,0,0,52.77777777777778,52.77777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A1_thisgw_difficulty,1,false,2025-26,2024-25,21,18,5,false,962,962,0,0,53.44444444444444,53.44444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2025-26,2024-25,21,18,5,false,980,980,0,0,54.44444444444444,54.44444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A0_horizon5_shipped,0,true,2025-26,2024-25,26,13,5,false,755,755,0,0,58.07692307692308,58.07692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A1_thisgw_difficulty,1,false,2025-26,2024-25,26,13,5,false,760,760,0,0,58.46153846153846,58.46153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
FIXH#1,1788892720-71987,A2_horizon1_load,2,false,2025-26,2024-25,26,13,5,false,773,773,0,0,59.46153846153846,59.46153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-,none
