sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2021-22,2020-21,1,38,5,false,2230,1942,41,3,58.68421052631579,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,37,0,,,1.2162162162162162,33,36,14,10,1,37,37,95,0,1.9669246066657144,1.0100900900900904,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,0,0,0,0,,,,,,,,,,,1931.8732187563267,50.83876891464018,2305.0258242957384,60.65857432357206,,55,2ee4dc9e44a7,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2022-23,2021-22,1,38,5,false,2074,1842,38,0,54.578947368421055,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,37,0,,,1.837837837837838,33,35,16,8,18,37,37,76,7,2.0468420899619266,1.0461861861861863,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,22,0,0,0,0,,,,,,,,,,,1851.9591496843016,48.73576709695531,2116.4359531351683,55.69568297724127,,55,fe5b3efc1102,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2023-24,2022-23,1,38,5,false,2329,1809,41,3,61.28947368421053,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,37,0,,,1.4594594594594594,33,35,13,8,10,37,37,86,3,1.975539862060496,1.0092492492492493,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,23,23,21,0,0,0,0,,,,,,,,,,,1848.0006352101223,48.63159566342427,2323.4733204742893,61.1440347493234,,55,7df5f95f1759,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2024-25,2023-24,1,38,5,false,2394,1847,39,1,63,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,37,0,,,1.7027027027027026,33,35,17,7,20,37,37,77,7,1.9819246116268652,1,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1917.9934896667921,50.47351288596821,2378.4480336452693,62.59073772750709,,55,5062709cbae7,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2025-26,2024-25,1,38,5,false,2217,1514,41,3,58.3421052631579,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,37,0,,,1.2432432432432432,33,36,12,10,5,37,37,89,2,1.9843100953577804,1.0013513513513512,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1575.5209560031244,41.46107778955591,2119.5282987267715,55.777060492809774,,55,cdb305de770a,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2020-21,2019-20,6,33,5,false,1815,1634,39,6,55,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,32,0,,,1.15625,32,39,8,18,-21,32,32,72,3,1.914086266399617,1.0143055555555556,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,0,0,0,0,,,,,,,,,,,1723.6416745105214,52.231565894258225,1885.1489950061837,57.12572712139951,,55,347628e26f13,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2021-22,2020-21,6,33,5,false,1877,1513,36,3,56.878787878787875,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,32,0,,,1.5625,32,36,16,10,8,32,32,83,1,1.8550472074088462,1.0081597222222225,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,0,0,0,0,,,,,,,,,,,1628.429639039166,49.346352698156544,1977.8463539329525,59.934737997968256,,55,eb89dd66c059,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2022-23,2021-22,6,33,5,false,1831,1563,34,1,55.484848484848484,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,32,0,,,1.65625,32,34,13,11,1,32,32,70,5,1.9610778943915201,1.0527777777777776,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,16,0,0,0,0,,,,,,,,,,,1558.52870829949,47.22814267574212,1848.2328063539542,56.00705473799861,,55,1319d3d56d73,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2023-24,2022-23,6,33,5,false,2082,1662,35,2,63.09090909090909,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,32,0,,,1.84375,32,35,12,5,13,32,32,72,1,1.8730671720303402,1.0079166666666668,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,21,21,21,0,0,0,0,,,,,,,,,,,1658.4344757989352,50.25559017572531,2060.9898641694704,62.45423830816577,,55,e4d98525659c,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2024-25,2023-24,6,33,5,false,1966,1762,36,3,59.57575757575758,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,32,0,,,1.75,32,36,17,4,17,32,32,55,5,1.8831825608795856,0.9991666666666665,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1774.8051976947927,53.781975687720994,1998.1152946406166,60.548948322442925,,55,5f44285da178,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2025-26,2024-25,6,33,5,false,1826,1742,33,1,55.333333333333336,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,32,0,,,2.34375,32,33,8,9,-2,32,32,71,4,1.8850973847412982,1.0003125,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1683.786208877141,51.023824511428515,1791.6057138575393,54.29108223810725,,55,0dc2d2b17e58,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2020-21,2019-20,11,28,5,false,1599,1389,31,3,57.107142857142854,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,27,0,,,1.4814814814814814,27,31,7,13,-11,27,27,51,5,1.8195667577252295,1.0228395061728395,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,38,43,38,0,0,0,0,,,,,,,,,,,1484.3014469042141,53.01076596086479,1655.1999451645104,59.11428375587537,,55,dac65f49e6c3,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2021-22,2020-21,11,28,5,false,1616,1604,36,8,57.714285714285715,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,27,0,,,1.1851851851851851,27,36,14,7,9,27,27,57,2,1.7740287950753317,1.0296707818930042,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,59,0,0,0,0,,,,,,,,,,,1602.0877101926003,57.217418221164294,1668.5684508257937,59.59173038663549,,55,b9a408253035,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2022-23,2021-22,11,28,5,false,1575,1548,32,4,56.25,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,27,0,,,1.6666666666666667,27,32,13,8,7,27,27,59,2,1.9188652404618765,1.0883950617283948,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,16,42,14,0,0,0,0,,,,,,,,,,,1484.6570035466896,53.02346441238177,1590.5255993713722,56.80448569183472,,55,f82a462d3eb2,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2023-24,2022-23,11,28,5,false,1695,1424,30,2,60.535714285714285,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,27,0,,,1.5925925925925926,27,30,13,4,13,27,27,68,4,1.7550282766371612,1.0135390946502056,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,21,0,0,0,0,,,,,,,,,,,1412.0616730355432,50.430774036983685,1726.3255180772062,61.65448278847165,,55,025d70cb5565,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2024-25,2023-24,11,28,5,false,1779,1704,29,1,63.535714285714285,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,27,0,,,1.6296296296296295,27,29,14,5,18,27,27,57,6,1.7700379440437333,1.0014814814814814,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,8,0,0,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1741.3908079362607,62.19252885486645,,55,d7639030dcde,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2025-26,2024-25,11,28,5,false,1546,1489,27,1,55.214285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,27,0,,,2.4444444444444446,27,27,12,6,6,27,27,53,1,1.766449500465163,0.999423868312757,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1556.4118222287548,55.586136508169815,,55,b5c18c2f39b5,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2020-21,2019-20,16,23,5,false,1311,1189,24,1,57,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,22,0,,,1.5909090909090908,22,24,5,10,-7,22,22,46,3,1.733547976250123,1.0497474747474749,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,34,32,23,0,0,0,0,,,,,,,,,,,1229.9728241965981,53.47707931289557,1373.4092570352911,59.713445958056134,,55,38103e5146cf,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2021-22,2020-21,16,23,5,false,1331,1260,28,5,57.869565217391305,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,22,0,,,1.0454545454545454,22,28,11,7,4,22,22,54,0,1.6919792270317844,1.0594949494949495,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,57,61,27,0,0,0,0,,,,,,,,,,,1299.404660675238,56.495854811966865,1395.862184481245,60.68966019483674,,55,88076620b267,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2022-23,2021-22,16,23,5,false,1373,1106,26,3,59.69565217391305,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,22,0,,,1.3181818181818181,22,26,11,6,9,22,22,56,1,1.7631780953493896,1.0898484848484848,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,0,0,0,0,,,,,,,,,,,1120.5017860161925,48.71746895722576,1393.0375124639575,60.56684836799815,,55,f8a4e38b18ca,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2023-24,2022-23,16,23,5,false,1436,1077,26,3,62.43478260869565,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,22,0,,,1.4545454545454546,22,26,9,6,7,22,22,58,1,1.6296445688201329,1.022929292929293,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,0,0,0,0,,,,,,,,,,,1097.4323663170342,47.71445070943627,1464.0006048178245,63.65220020947063,,55,36f167db5055,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2024-25,2023-24,16,23,5,false,1411,1336,25,2,61.34782608695652,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,22,0,,,1.6818181818181819,22,25,12,6,13,22,22,41,3,1.6414653972339155,1.0096969696969695,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,0,0,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1419.7626316236503,61.7288100705935,,55,35d18512b286,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2025-26,2024-25,16,23,5,false,1313,1288,25,3,57.08695652173913,56,,,,,,,1289,56.04347826086956,1127,49,22,0,,,1.7272727272727273,22,25,8,6,1,22,22,47,3,1.6236078210171854,1.0034848484848486,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1253.440419481428,54.49740954267079,,55,334a04b1176a,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2020-21,2019-20,21,18,5,false,1032,942,21,3,57.333333333333336,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,17,0,,,1.0588235294117647,17,21,6,6,-1,17,17,44,2,1.4723922217356242,1.0171895424836601,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,32,23,26,23,0,0,0,0,,,,,,,,,,,965.0577004029183,53.614316689051016,1059.9818712453077,58.88788173585043,,55,3828563d2a28,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2021-22,2020-21,21,18,5,false,1074,944,22,4,59.666666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,17,0,,,1.0588235294117647,17,22,11,6,6,17,17,41,0,1.533668201871628,1.081045751633987,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,59,25,51,19,0,0,0,0,,,,,,,,,,,1001.6196502423109,55.64553612457283,1100.801903054479,61.15566128080439,,55,2614de13199f,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2022-23,2021-22,21,18,5,false,1170,1181,18,1,65,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,17,0,,,1.3529411764705883,17,18,9,2,9,17,17,29,1,1.5129425666641856,1.0686274509803921,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,36,14,28,10,0,0,0,0,,,,,,,,,,,1158.6929566977274,64.37183092765152,1162.6722560523099,64.59290311401722,,55,31d9909a9a64,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2023-24,2022-23,21,18,5,false,1110,909,19,1,61.666666666666664,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,17,0,,,1.411764705882353,17,19,7,5,6,17,17,46,2,1.434807157131931,1.0249673202614378,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,17,17,17,0,0,0,0,,,,,,,,,,,983.9104970154252,54.661694278634734,1101.8134712398205,61.21185951332336,,55,5879fc9506cd,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2024-25,2023-24,21,18,5,false,1061,1047,19,1,58.94444444444444,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,17,0,,,1.588235294117647,17,19,9,2,7,17,17,38,3,1.4333041735924656,1.0015686274509805,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,6,8,0,0,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1078.6558809779174,59.92532672099541,,55,0f4f24f82c7f,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2025-26,2024-25,21,18,5,false,1038,950,19,2,57.666666666666664,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,17,0,,,2.3529411764705883,17,19,8,5,5,17,17,31,3,1.4263258375232377,0.9998039215686276,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,0,0,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1007.1961470718401,55.955341503991114,,55,0f8336277f6d,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2020-21,2019-20,26,13,5,false,672,638,15,2,51.69230769230769,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,12,0,,,1.25,12,15,7,7,-1,12,12,30,1,1.1358599227083437,0.9812037037037037,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,12,23,10,11,0,0,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,737.244097391551,56.71108441473469,,55,d47cf2db42a3,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2021-22,2020-21,26,13,5,false,807,636,16,3,62.07692307692308,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,12,0,,,1.0833333333333333,12,16,7,0,11,12,12,28,1,1.3123309296202035,1.1146296296296294,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,19,28,4,0,0,0,0,,,,,,,,,,,683.4259804919013,52.571229268607794,847.3261587352823,65.17893528732941,,55,1283622164da,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2022-23,2021-22,26,13,5,false,835,812,15,2,64.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,12,0,,,1.3333333333333333,12,15,7,3,4,12,12,26,3,1.2639916997433107,1.08537037037037,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,28,10,12,4,0,0,0,0,,,,,,,,,,,799.3800118635701,61.49077014335155,883.4947325603897,67.96113327387613,,55,485d7e3d0d70,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2023-24,2022-23,26,13,5,false,805,620,14,1,61.92307692307692,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,12,0,,,1.3333333333333333,12,14,4,2,3,12,12,29,1,1.231298028061096,1.0644444444444445,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,17,13,15,1,0,0,0,0,,,,,,,,,,,639.9664124973258,49.228185576717365,774.3395660097901,59.564582000753084,,55,72c93b86408c,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2024-25,2023-24,26,13,5,false,724,710,13,0,55.69230769230769,54.61538461538461,,,,,,,710,54.61538461538461,637,49,12,0,,,1.5,12,13,9,2,10,12,12,24,3,1.1831340169086897,1.0055555555555555,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,6,8,6,4,0,0,0,0,,,,,,,,,,,765.6749971066165,58.89807670050896,779.9388923269942,59.99529940976878,,55,ab53d0f632bd,-,none
TAPERX#1,1787063721-2753083,"taper, levers off",1,false,2025-26,2024-25,26,13,5,false,789,761,12,0,60.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,12,0,,,1.4166666666666667,12,12,2,3,-6,12,12,28,2,1.1511894265831462,0.9919444444444445,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,8,10,8,10,0,0,0,0,,,,,,,,,,,708.4052335728627,54.492710274835595,731.2121385558041,56.2470875812157,,55,e2397dc452c0,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2020-21,2019-20,1,38,5,false,2217,1711,42,6,58.3421052631579,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,36,36,33,0,1.3333333333333333,32,37,15,13,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,26,6,19,8,,,,,,,,,,,1726.4583824322613,45.43311532716477,2257.7418307222997,59.414258703218415,,55,2aadee614ec1,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2021-22,2020-21,1,38,5,false,2228,1942,41,4,58.63157894736842,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,36,36,32,0,1.25,32,36,9,12,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,36,26,26,6,,,,,,,,,,,1931.8732187563267,50.83876891464018,2326.1148189650426,61.21354786750112,,55,2ee4dc9e44a7,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2022-23,2021-22,1,38,5,false,2142,1842,39,2,56.36842105263158,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,36,36,28,0,1.6388888888888888,32,35,17,4,17,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,22,29,6,34,18,,,,,,,,,,,1851.9591496843016,48.73576709695531,2180.0500157736346,57.36973725720091,,55,fe5b3efc1102,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2023-24,2022-23,1,38,5,false,2335,1809,39,2,61.44736842105263,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,36,36,29,0,1.3611111111111112,32,33,10,6,5,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,23,23,21,34,17,37,4,,,,,,,,,,,1848.0006352101223,48.63159566342427,2422.5599997170266,63.75157893992175,,55,7df5f95f1759,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2024-25,2023-24,1,38,5,false,2385,1847,39,3,62.76315789473684,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,36,36,25,0,1.9722222222222223,32,37,11,8,10,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,3,0,0,,,,,,,,,,,1917.9934896667921,50.47351288596821,2370.795791538435,62.389362935221975,,55,5062709cbae7,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2025-26,2024-25,1,38,5,false,2186,1514,37,3,57.526315789473685,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,36,36,28,0,1.4166666666666667,32,32,10,11,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,2,0,0,,,,,,,,,,,1575.5209560031244,41.46107778955591,2107.5539665343276,55.461946487745465,,55,cdb305de770a,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2020-21,2019-20,6,33,5,false,1911,1634,37,6,57.90909090909091,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,31,31,29,0,1.1935483870967742,31,37,11,16,-10,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,26,14,19,8,,,,,,,,,,,1723.6416745105214,52.231565894258225,1984.8978734197597,60.14842040665938,,55,347628e26f13,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2021-22,2020-21,6,33,5,false,1935,1513,36,3,58.63636363636363,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,31,31,28,0,1.4838709677419355,31,36,9,14,-18,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,36,22,26,6,,,,,,,,,,,1628.429639039166,49.346352698156544,2029.983927750499,61.51466447728785,,55,eb89dd66c059,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2022-23,2021-22,6,33,5,false,1816,1563,38,7,55.03030303030303,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,31,31,29,0,1.1935483870967742,31,38,16,8,12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,16,29,10,34,18,,,,,,,,,,,1558.52870829949,47.22814267574212,1837.579084336628,55.68421467686752,,55,1319d3d56d73,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2023-24,2022-23,6,33,5,false,2105,1662,33,1,63.78787878787879,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,31,31,23,0,1.935483870967742,31,33,14,4,19,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,21,21,21,34,2,37,4,,,,,,,,,,,1658.4344757989352,50.25559017572531,2120.6928670648404,64.26342021408607,,55,e4d98525659c,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2024-25,2023-24,6,33,5,false,2015,1762,30,1,61.06060606060606,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,31,31,17,0,2.096774193548387,31,30,17,3,23,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,3,0,0,,,,,,,,,,,1774.8051976947927,53.781975687720994,2063.7734517224135,62.53858944613374,,55,5f44285da178,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2025-26,2024-25,6,33,5,false,1981,1742,32,2,60.03030303030303,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,31,31,17,0,2.3225806451612905,31,32,9,7,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,18,0,0,,,,,,,,,,,1683.786208877141,51.023824511428515,1911.799372402794,57.93331431523618,,55,0dc2d2b17e58,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2020-21,2019-20,11,28,5,false,1692,1389,27,1,60.42857142857143,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,26,26,18,0,1.5,26,27,7,11,-9,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,38,43,38,26,11,19,8,,,,,,,,,,,1484.3014469042141,53.01076596086479,1744.2375008191893,62.29419645782819,,55,dac65f49e6c3,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2021-22,2020-21,11,28,5,false,1672,1604,32,4,59.714285714285715,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,26,26,25,0,1.0769230769230769,26,32,12,9,4,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,59,36,22,26,6,,,,,,,,,,,1602.0877101926003,57.217418221164294,1768.99895812737,63.17853421883465,,55,b9a408253035,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2022-23,2021-22,11,28,5,false,1687,1548,31,4,60.25,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,26,26,18,0,1.9230769230769231,26,31,14,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,16,42,14,29,9,34,18,,,,,,,,,,,1484.6570035466896,53.02346441238177,1710.5304580727416,61.09037350259791,,55,f82a462d3eb2,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2023-24,2022-23,11,28,5,false,1792,1424,29,2,64,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,26,26,17,0,1.6923076923076923,26,29,11,8,10,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,21,34,17,37,4,,,,,,,,,,,1412.0616730355432,50.430774036983685,1818.4148917667962,64.9433889916713,,55,025d70cb5565,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2024-25,2023-24,11,28,5,false,1851,1704,24,0,66.10714285714286,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,26,26,17,0,1.8461538461538463,26,24,12,7,14,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,8,33,5,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1793.9745048179382,64.07051802921208,,55,d7639030dcde,-,none
